video_id,title,channel_name,published_at,views,likes,comments,tags,keywords,video_url,collection_date
hJ4ymkPTNOk,LALLAYILLE YELLAMMA FULL SONG | NAGADURGA | LALLAYILE MAHESH | SINGER PRABHA | LALLAYILE MUSIC,LALLAYILE MUSIC,07/07/2026 4:33,79622,5770,174,"LALLAYILLE YELLAMMA FULL SONG, NAGA DURGA, LALLAYILE MAHESH, SINGER PRABHA | LALLAYILE MUSIC, LALLAYILLE YELLAMMA FULL SONG | NAGA DURGA | LALLAYILE MAHESH | SINGER PRABHA | LALLAYILE MUSIC, LALLAYILLE YELLAMMA | NAGA DURGA | LALLAYILE MAHESH | SINGER PRABHA | LALLAYILE MUSIC, LALLAYILLE YELLAMMA, SINGER PRABHA, LALLAYILE, LALLAYILE MUSIC DJ SONG, NAGA DURGA BONAL SONG LALLAYILE MUSIC, LATEST BONAL SONG 2026, NAGA DURGA LALLAYILE MAHESH BONAL SONG 2026, BONAL LATEST, BONALU NEW","lallayille, yellamma, nagadurga, lallayile, mahesh, singer, prabha, music",https://www.youtube.com/watch?v=hJ4ymkPTNOk,07/07/2026
wgyjxf8wxTQ,2026 Special Birthday Bhajan Playlist Of Guruji | GuruJi Birthday Bhajan | Jai Guru Ji,Taranhar,05/07/2026 11:30,78892,1606,291,"2026 Special Birthday Bhajan Playlist Of Guruji, Guru ji songs, Guru ji satsang, amritvela, Guru ji world, Guru ji Blessings, Shukrana GuruJi, shukar kara Guru ji, Mera sukhi rahe pariwar, Guru ji new song, Guru ji ke pyare bhajan, Guru ji new bhajan 2026, गुरूजी कथा, bade mandir songs, dugriwale guru ji, Jai Guru Ji","2026, special, birthday, bhajan, playlist, guruji, jai, guru",https://www.youtube.com/watch?v=wgyjxf8wxTQ,07/07/2026
W4YMR0NZoLE,Hiding Out Of The Map To Cheat In Rivals Hide & Seek!,Ayush More,07/07/2026 2:30,78378,1610,254,"poppy playtime, poppy, playtime, ayush more, roblox, minecraft, poppy playtime hindi, catnap, huggy wuggy, poppy playtime update, nightmare critters, kissy missy, full story, poppy playtime in real life, poppy playtime 5, glowy, mob entertainment, mob, entertainment, prototype, lily lovebirds, smiling critters, lily lovebraids, steal a brainrot, soccer, sab, ronaldo, anomaly, doctor, Roblox Out of Map Glitch Rivals, rivals, rivals glitch, glitch, out of map, rivals tricks, rivals out of map","hiding, out, map, cheat, rivals, hide, seek",https://www.youtube.com/watch?v=W4YMR0NZoLE,07/07/2026
JLuwiCoUuPI,I Went Undercover on My Girlfriend's Minecraft SMP,Niz Unfiltered,07/07/2026 9:57,77016,7789,1116,"lifesteal smp, 100 days, minecraft manhunt, minecraft challenge, minecraft, minecraft 100 days, 1 vs 100 minecraft manhunt, niz gamer, manhunt, lapata smp, psd1, senpaispider, gamerfleet, minecraft civilization, senpai extras, strongest weapon in minecraft, minecraft smp, i mastered minecraft spear, lapata smp new video, dragon egg minecraft, niz unfiltered, girlfriend smp, smp, girlfriend, revenge, minecraft mod, minecraft but","went, undercover, girlfriend, minecraft, smp",https://www.youtube.com/watch?v=JLuwiCoUuPI,07/07/2026
JkzXZw1mZIc,Ohh My Dog Official Teaser | Amit Rai | Pankaj Tripathi | Pavan Malhotra | In Cinemas 31st July,Babulal Biscope,07/07/2026 6:30,75905,4059,253,No Tags,"ohh, dog, teaser, amit, rai, pankaj, tripathi, pavan",https://www.youtube.com/watch?v=JkzXZw1mZIc,07/07/2026
Vx4nzfqCFzE,I Got the RAREST CARD in ANIME CARD Roblox!,SenpaiUnlimited,07/07/2026 3:39,74610,3752,1496,"senpaispider, senpaispider new video, senpaispider pvp, senpaispider face revel, senpaispider wither storm, senpaispider smarty pie, senpaispider lapatasmp, senpaispider minecraft, blox fruit, roblox blox fruit, senpai blox fruit, blox fruits, sea 2 blox fruit, sea 3 blox fruit, steal a brainrot, steal a brainrot update, steal a brainrot owner, senpaispider steal a brainrot, senpai unlimited, anime card roblox, roblox world cup","got, rarest, card, anime, roblox",https://www.youtube.com/watch?v=Vx4nzfqCFzE,07/07/2026
DbzRtFafYuk,Franklin Found Giant Green Hulk & Red Hulk Bike - INDIAN BIKES DRIVING 3D,Masoom Frank,05/07/2026 8:08,71109,270,12,No Tags,"franklin, found, giant, green, hulk, red, bike, indian",https://www.youtube.com/watch?v=DbzRtFafYuk,07/07/2026
0-gTGDefZUs,Dosti Na Dayra Vay Na Kal Na Vayra - 4K Video - Gopal Bharwad - Vipul Susra - Jigar Studio,Jigar Studio,06/07/2026 1:30,70828,5423,176,"Jigar Studio, Gunvant Thakor, Dhollywood, Gujarati Song, New Song, Dosti Na Dayra Vay Na Kal Na Vayra, Dosti Na Dayra, Gujarati song 2026, latest gujarati song 2026, gopal bharwad new song, gopal bharwad jigar studio, vipul susra new song, gopal bharwad vipul susra, bhaibandhi na geeto, new gujarati dosti song, tara mate khapi jav kaleja, aa chhe dosti na dayra, vay na kal na vayra, dhul pade ena jivatar ma, tara mate maru aayakhu varu, krushn ke hane ene hanvama","dosti, dayra, vay, kal, vayra, gopal, bharwad, vipul",https://www.youtube.com/watch?v=0-gTGDefZUs,07/07/2026
IIiQ-I0gdR0,Franklin Found Shinchan and Chop's Hidden Secret Base Inside a Giant Tree! | GTA 5 Bangla Gameplay,Believer Plays Bangla,07/07/2026 6:00,70275,0,20,"secret tree base gta5, tree house secret base gta5, franklin finds secret base, shinchan and chop secret base, hidden tree base gta5, gta5 secret base, gta5 mystery gameplay, gta5 bangla gameplay, believer plays bangla, gta5 kids video, gta5 fun gameplay, gta5mods, shinchangta5, giant tree gta5, hidden base gta5, secret room gta5, gta5 adventure, bengal yt, bong gamer, xpart gta, shinchan bangla, franklin shinchan bangla","franklin, found, shinchan, chop, hidden, secret, base, inside",https://www.youtube.com/watch?v=IIiQ-I0gdR0,07/07/2026
hBC-xvnmrH4,"Minecraft, But It's One Super OP Block...",Mc flame,07/07/2026 8:30,66608,1329,124,"mc flame, minecraft, mc flame trolling sister, Minecraft, trolling sister in minecraft, mc flame trolling his sister, troll, kartik troll gauri, minecraft but, Minecraft But You Can Multiply Any Item.., Minecraft But You Can Multiply Any Item in World.., multiply any item in minecraft, mulitply, items","minecraft, one, super, block",https://www.youtube.com/watch?v=hBC-xvnmrH4,07/07/2026
y1H-iasnIb8,MY NEW SUPERCAR SHOWROOM IN CAR FOR SALE,GAME THERAPIST,06/07/2026 13:37,59319,3601,262,"MY NEW SUPERCAR SHOWROOM IN CAR FOR SALE🤑, car for sale simulator, car for sale, car dealership game, supercar showroom, my new supercar showroom, car showroom, car showroom simulator, selling supercars, buying supercars, supercar collection, luxury car showroom, expensive cars, dream car showroom, business simulator, money making game, rich car dealer, game therapist, malayalam gaming, malayalam gamer, funny gaming, car games, supercar games, gameplay, gaming video","supercar, showroom, car, sale",https://www.youtube.com/watch?v=y1H-iasnIb8,07/07/2026
pNnGgkNFlb4,FINALLY GOT ALL BUNNY BUNDLE IN FREE FIRE,Hakson Pro Gaming,07/07/2026 6:58,57195,2762,324,"garena Free Fire, free fire, hakson pro gaming, hakson pro, hakson bhai, action bhai, free fire max, Bunny Bundle, captain Bunny Bundle","finally, got, all, bunny, bundle, free, fire",https://www.youtube.com/watch?v=pNnGgkNFlb4,07/07/2026
b1jfMTPxBqQ,Can we Escape from Mr Mix in Roblox..,AlphaXD,07/07/2026 5:11,54795,1592,121,"Scary roblox, scary myths, roblox, AlphaXd, AlphaExtra, MrAlpha, shivang mini, roblox squid game, noob pro hacker game, noob vs pro, game, funny, funyy games, games, roblox fishing, blox fruit, blox fruit fan made, roblox blox fruit, Alphaxd, senpaispider Unlimited, italian brainrot, steal a italian brainrot, roblox italian brainrot, brainrot, roblox brainrot, steal a brainrot in roblox, herobrine, herobrine in roblox, ITALIAN BRAINROT","can, escape, mix, roblox",https://www.youtube.com/watch?v=b1jfMTPxBqQ,07/07/2026
dBsBY6bKIyU,RIDE THE SCARY ANAMOLY SLIDE IN ROBLOX !!,Mini Blox,07/07/2026 9:25,49294,1401,149,"shivang mini, sonic, shin sonic, roblox, gaming with shivang 2.0, Roblox, mini army, Shivang mini, roblox hindi, roblox shivang mini, funny game roblox, roblox simulator, roblox gym simulator, roblox online game, robux, roblox games, simulator, tung tung tung sahur, brain rot, I FOUND LILY LOVEBRAIDS IN ROBLOX !!, GUESS THE TIMER OR DIE IN ROBLOX !!, WOULD U RATHER BUT IT HAPPENS !!, ROBLOX HIDE AND PAINT !!, GUESS THE GAME IN ROBLOX !!, RIDE THE SCARY ANAMOLY SLIDE IN ROBLOX !!","ride, scary, anamoly, slide, roblox",https://www.youtube.com/watch?v=dBsBY6bKIyU,07/07/2026
Lt1Lf39m1Vk,Kaushik Bharwad | Vala Sajan Re - 4K Video | Tejal Thakor | New Gujarati Song 2026 | Jhankar Music,Jhankar Music Gujarati,05/07/2026 1:45,49173,1395,33,"Kaushik Bharwad, New Kaushik Bharwad Song, New Kaushik Bharwad Video Song, Kaushik Bharwad New Song, New Song Kaushik Bharwad, Kaushik Bharwad Na Song, Kaushik Bharwad Songs, Tejal Thakor, New Tejal Thakor Song, Tejal Thakor Video Song, Tejal Thakor Na Song, New Song Tejal Thakor, Jashwant Gangani, Tejal Thakor New Song, Tejal Thakor Songs, Kaushik Bharwad Jhankar Music Playlist, Kaushik Bharwad Song 2026, Vala Sajan Re Kaushik Bharwad, Vala Sajan Re, Jhankar Music Gujarati","kaushik, bharwad, vala, sajan, tejal, thakor, gujarati, 2026",https://www.youtube.com/watch?v=Lt1Lf39m1Vk,07/07/2026
ngG53aV22vc,I GOT THE CRAZY ANAMOLY KEYBOARD IN ROBLOX !!,GemBlox,07/07/2026 9:57,48965,1424,150,"shivang mini, mini army, roblox hindi, roblox game, roblox shivang mini, roblox online game, robux, roblox games, gem blox, Shivang mini, RESCUE NEW SECRET BRAINROTS FROM LAVA IN ROBLOX !!, dash, caylus roblox, cash blox, ROBLOX GUESS THE CLONE OR LOSE !!, SURVIVE ZOMBIE ARENA IN ROBLOX !!, DON'T DRAW ME BADLY IN ROBLOX !!, ESCAPE GRANNY HOUSE IN ROBLOX !!, ROBLOX ANIMAL HIDE AND SEEK !!, GUESS THE ASMR IN ROBLOX !!, I GOT THE CRAZY ANAMOLY KEYBOARD IN ROBLOX !!","got, crazy, anamoly, keyboard, roblox",https://www.youtube.com/watch?v=ngG53aV22vc,07/07/2026
0EcRBvWCmhQ,Sera Se Cosera - One Name (Extended) | Jailer 2 BGM | Superstar Rajinikanth | Anirudh | JB RagaMix,JB RagaMix,05/07/2026 6:47,48038,1076,54,"#OneName, #SeraSeCosera, #OneMan, #OneManSong, #OneManExtended, #Jailer2Song, #Jailer2BGM, #Jailer2Trailer, #Jailer2TamilMovie, #HukumReloaded, #HukumReloadedFromJailer2, #HukumReloadedBGM, #HukumReloadedJailer2, #HukumReloadedJailerBGM, #HukumReloadedXHunterVantar, #Rajinikanth, #SuperstarRajinikanth, #RajinikanthJailer2, #RajiniTheJailer2TeaserTrailer, #Anirudh, #Jailer2Anirudh, #TheOneName, #TheOneNameJailer2, #OneNameRingtone, #Jailer2BGMRingtone, #Jailer2BGMRingtones, #JailerReleaseDate, #Jailer2Cameos, #Jailer2Songs","sera, cosera, one, name, extended, jailer, bgm, superstar",https://www.youtube.com/watch?v=0EcRBvWCmhQ,07/07/2026
UbEYSlNasuI,2026 | Khesari Lal Yadav | Bhojpuri Bolbam Sawan Song 2026 | New Kanwar Geet,Ananta Films,05/07/2026 22:30,46559,316,7,"Somari Ka Pahala Gana, Khesari Lal Yadav, Khesari Lal Yadav New Song, Bhojpuri Sawan Song 2026, Bolbam Song 2026, Bhojpuri Bolbam Gana, New Bhojpuri Song 2026, Sawan Special Song, Kanwar Geet, Kanwariya Song, Baba Dham Song, Devghar Song, Har Har Mahadev, Shiv Bhajan Bhojpuri, Bhojpuri Bhakti Song, Bhojpuri Kanwar Song, Sawan Geet, Khesari Bolbam Song, Bhojpuri Hit Song, Viral Bhojpuri Song, Bhojpuri Music, New Bolbam Song, Bhole Baba Song, Sawan 2026","2026, khesari, lal, yadav, bhojpuri, bolbam, sawan, kanwar",https://www.youtube.com/watch?v=UbEYSlNasuI,07/07/2026
hggzyVstN70,|   | Shiva Bhakti Songs Telugu | Hara Om Namassivaya,Bhakthi Peetham - భక్తి పీఠం,05/07/2026 22:00,46412,228,7,"Hara Ome Namassivaya, shiva devotional songs telugu, Shivayya Songs Telugu, Shiva Songs Telugu, Shiva Devotional Songs Telugu, Lord Shiva Songs Telugu, Lingashtakam In Telugu, Shiva Stotram Telugu, Om Namah Shivaya Telugu, Telugu Devotional Songs, Bhakti Songs Telugu, Devotional Songs Telugu, Shiva Suprabhatam Telugu, God Songs Telugu, god songs, shiva bhakti songs telugu, lord shiva songs, shiva devotional songs, bilwashtakam, shiva songs","shiva, bhakti, songs, telugu, hara, namassivaya",https://www.youtube.com/watch?v=hggzyVstN70,07/07/2026
1jXGmykgqXs,Becoming the CRAZIEST Pilot in Roblox..!,REPPO,06/07/2026 12:19,43792,1750,34,"77reppo, reppo gaming, reppo, lavender girl, lucky block mzrp, roblox, roblox malayalam, roblox runejerry, roblox skateboard obby, tower of hell malayalam, stealing a brainrot malayalam, climb and jump tower, gym star simulator, gym simulator, gym roblox","becoming, craziest, pilot, roblox",https://www.youtube.com/watch?v=1jXGmykgqXs,07/07/2026
Z5WIWd3rHWk,"July 7, 2026 | ARGENTINA vs FRANCE | FINAL FIFA World Cup 2026 | PES 2021 Gameplay",Shab Gameplay,07/07/2026 5:00,42666,684,14,No Tags,"july, 2026, argentina, france, final, fifa, world, cup",https://www.youtube.com/watch?v=Z5WIWd3rHWk,07/07/2026
FEbU6W6a3o0,ID HACKED   AMIR EXTRA KI   #freefire #freefiremax #amirextra,Amir Extra,07/07/2026 10:05,41623,0,520,"free fire, Free Fire Max, Amir Extra Id Hack, Amir Extra Ki I'd Hack, Id Hack, Free Fire India","hacked, amir, extra, freefire, freefiremax, amirextra",https://www.youtube.com/watch?v=FEbU6W6a3o0,07/07/2026
1OfdQWaGdG8,Sraav (Lyric Video) - Thudwiser x Thirumali x Hanan Shaah x Eechu,Thudwiser,06/07/2026 12:15,39960,3174,236,"Malayalam Hip Hop, Hip Hop, Malayalam Rap, Malayalam Trending, Thirumali, Hanan Shaah, Eeechu Hanan, Thudwiser, Vinayak Sasikumar","sraav, lyric, thudwiser, thirumali, hanan, shaah, eechu",https://www.youtube.com/watch?v=1OfdQWaGdG8,07/07/2026
nfsxCfGCC3U,I Found EVERY SCP Monster in Roblox!,MoreBlox,07/07/2026 8:08,38416,897,118,"roblox, roblox game, roblox video, roblox games, roblox videos, ayush more, ayush more roblox, moreblox, ayush, proboiz, more blocks, minecraft, minecraft video, minecraft videos, minecraft hindi, roblox challenge, roblox funny, roblox hindi, roblox story, ayush ekta roblox, squishy, tower, escpae squishy tower, Roblox SCP Monsters, SCP, Monsters, horror, scary, I Found EVERY SCP Monster in Roblox!","found, every, scp, monster, roblox",https://www.youtube.com/watch?v=nfsxCfGCC3U,07/07/2026
GmYIfB5GtkE,#      30       ~ #sundarkand,Maruti Darshan,06/07/2026 22:30,35470,401,18,"Sunderkand, New Sunderkand, Maruti Darshan",sundarkand,https://www.youtube.com/watch?v=GmYIfB5GtkE,07/07/2026
st9Wkkpoibg,"Kajra Tikuliya - Arvind Akela Kallu, Shilpi Raj|Astha Singh|Official Video | New Bhojpuri Song 2026",IVY Bhojpuri Bawaal,07/07/2026 1:28,35022,1702,55,"arvind akela kallu, shilpi raj, astha singh, arvind akela kallu new song, shilpi raj new song, astha singh new song, arvind akela kallu shilpi raj new song, kajra tikuliya, कजरा टिकुलिया, kajra tikuliya arvind akela kallu, kajra tikuliya shilpi raj, kajra tikuliya astha singh, bhojpuri new song 2026, latest bhojpuri song 2026, bhojpuri hit song, arvind akela kallu hits, shilpi raj hit song, kajra tikuliya bhojpuri gana, kallu ji ka naya gaana, bhojpuri song, naya, gana","kajra, tikuliya, arvind, akela, kallu, shilpi, raj, astha",https://www.youtube.com/watch?v=st9Wkkpoibg,07/07/2026
kbxf_lK23BQ,Franklin Found GIANT MYSTERIOUS FOOTPRINT in INDIAN BIKES DRIVING 3D,Target siblings Gamerz,07/07/2026 9:30,33140,1275,180,"Indian bike driving 3d, ibd3d cheats, New update, Spider fighter update, Ibd3d new update, Ita jack fight granny, Ibd3d Franklin found secret bunker, Dude theft wars cheats, Indian theft auto update, Secret cars, Gta5 ironman, Gta5 franklin went to ibd3d city, Ibd3d new race map update, Ibd3d secret places, Ita jack found flying house, IBD3D Franklin found secret garage, Franklin found giant footprint in Indian bike driving 3d, Ibd3d Franklin found godzilla","franklin, found, giant, mysterious, footprint, indian, bikes, driving",https://www.youtube.com/watch?v=kbxf_lK23BQ,07/07/2026
k3OpnXPLJzc,Nobita Become Poor To Rich In Roblox,Shino Man,07/07/2026 9:54,32681,301,7,"Become billionaire, Rich in Roblox, Poor to Rich, Nobita Become Rich, Shinchan Roblox, Roblox Obby, Upgrading level, Roblox Homeless, Shinchan game, Nobita game, Nobita vs Masao, Shinchan, Gameplay, Nobita, Doraemon, Tyro Gaming, Funny Game, junkeyy, Shivang mini, Doraemon Game, Nobita Game, Shinchan in hindi, Green Gaming, Proboii, Funny, Comedy, Mimicry, Rusk gaming, Nobita Gaming, Shino gaming, Mr. Nobi, Roblox, Rich Every Second, Upgrading Every Step, Business tycoon","nobita, become, poor, rich, roblox",https://www.youtube.com/watch?v=k3OpnXPLJzc,07/07/2026
ri9mwoohzDg,| Hanuman Bhajan l Balaji Bhajan 2026| Hanuman Ji ke Bhajan | Bhajan,Bhakti Sadhna भक्ति साधना,06/07/2026 23:30,29439,190,14,"2026 balaji ke bhajan, 2026 bhajan, 2026 hanuman bhajan, 2026 hanuman status, 2026 हनुमान जी का सुपरहिट भजन, balaji ke bhajan, balaji ke bhajan 2026, hanu, hanuman, hanuman bhajan, hanuman bhajan 2026, hanuman bhajan 2026 dj, hanuman chalisa, hanuman chalisa fast 2026","hanuman, bhajan, balaji, 2026",https://www.youtube.com/watch?v=ri9mwoohzDg,07/07/2026
tEAB0rFPUHU,Franklin Became  PEDDI    | Got All Hanuman Powers in GTA 5 | Dhanu Dino,DHANU DINO,07/07/2026 10:30,28928,1363,50,No Tags,"franklin, became, peddi, got, all, hanuman, powers, gta",https://www.youtube.com/watch?v=tEAB0rFPUHU,07/07/2026
oNQrF4yb4yA,:       | Lord Shiva Songs | Shiva Songs | Monday Special Songs,Maha Mantram - మహా మంత్రం,05/07/2026 22:00,26693,135,2,"Maha Mantram, Maha Mantram Telugu, మహా మంత్రం, telugu bhakti songs, bhakti tv, telugu devotional songs, Shiva Songs Telugu, Lingashtakam, Bilvashtakam, Shiva Stotram, Lord Shiva Songs, Shiva Songs, Shiva Bhakti Songs, shiva bhakti songs, shiva songs, god songs, god songs telugu, shiva jukebox, shiva songs telugu, lord shiva songs telugu, lord shiva songs, shiva jukebox telugu, lingashtakam, shiva panchakshara stotram, shiva devotional songs, bilvashtakam","lord, shiva, songs, monday, special",https://www.youtube.com/watch?v=oNQrF4yb4yA,07/07/2026
ABh6p8742oI,REACTING INDIA'S TOP LEGENDS PLAYER GAMEPLAY,Black Flag Army,07/07/2026 8:13,26148,2283,201,"Free fire, Freefire, Ff shorts, Free fire shorts, Ff challenge, Free fire challenge, Rofani, Amir extra, tp fukrey, Rofani vs tp fukrey, Prank video, Free fire prank video, 1 vs 4, Free fire 1 vs 4, Guild test, Collection versus, Free fire collection versus, Aawara vs aawari, REACTING INDIA'S TOP PLAYER, REACTING INDIA'S TOP LEGENDS","reacting, india, top, legends, player, gameplay",https://www.youtube.com/watch?v=ABh6p8742oI,07/07/2026
WYPIDNGMvoo,Happy Birthday Guruji         | Mere Pyare Guruji Da Janamdin Aaya Hai | Guruji Birthday,Mere Guruji,07/07/2026 0:00,25714,679,142,"Happy Birthday Guruji, dugriwale, guru ji bhajan, guruji bhajan, guruji ke bhajan, guruji birthday song, जन्मदिन गुरु जी दा, Mere Pyare Guruji Da Janamdin Aaya Hai, मेरे प्यारे गुरूजी दा जन्मदिन आया है, गुरूजी भजन, guruji bhajan 2026, हैप्पी बर्थडे गुरूजी, Guru ji songs, Guru ji satsang, Guru ji Blessings, Shukrana GuruJi, shukar kara Guru ji, Guru ji new song, Guru ji ke pyare bhajan, Guru ji new bhajan 2026, गुरूजी कथा, bade mandir songs, dugriwale guru ji, Jai Guru Ji","happy, birthday, guruji, mere, pyare, janamdin, aaya, hai",https://www.youtube.com/watch?v=WYPIDNGMvoo,07/07/2026
NeB-cVk0so8,| Sri Renuka Yellamma Songs | Sri Renuka Yellamma Devi Folk Bhakti Songs,Telugu Folk Bhakti Songs,06/07/2026 22:45,23697,138,3,"Sri Renuka Yellamma Songs, Yellamma Devi Songs, Renuka Yellamma Bhakti Songs, Telugu Devotional Songs, Yellamma Folk Songs, Bhakti Songs Telugu, God Songs Telugu, Devotional Songs Telugu, Yellamma Amma Songs, Renuka Devi Songs, Folk Devotional Songs Telugu, Telugu Bhakti Songs, Devi Songs Telugu, Amma Songs, Yellamma Patalu, Shakti Devi Songs, Renuka Yellamma Songs, Ammavaru Patalu","sri, renuka, yellamma, songs, devi, folk, bhakti",https://www.youtube.com/watch?v=NeB-cVk0so8,07/07/2026
